menu_id,image_id,page_number,height,width,,,,,,,,,,,,,,,,,
13282,4000010796,2,3138,1708,,,,,,,,,,,,,,,,,
13282,468866,1,3132,1713,,,,,,,,,,,,,,,,,
13283,4000010797,2,3372,2328,,,,,,,,,,,,,,,,,
13283,468867,1,3425,2340,,,,,,,,,,,,,,,,,
13284,4000010798,2,3581,2282,,,,,,,,,,,,,,,,,
13284,468868,1,3519,2262,,,,,,,,,,,,,,,,,
13288,4000010818,2,3280,2333,,,,,,,,,,,,,,,,,
13288,468872,1,3239,2317,,,,,,,,,,,,,,,,,
13289,4000010823,2,3414,2291,,,,,,,,,,,,,,,,,
13289,468875,1,3378,2340,,,,,,,,,,,,,,,,,
13290,4000010824,2,3112,2205,,,,,,,,,,,,,,,,,
13290,468876,1,3138,2236,,,,,,,,,,,,,,,,,
13291,4000011086,2,3250,2255,,,,,,,,,,,,,,,,,
13291,469028,1,3231,2264,,,,,,,,,,,,,,,,,
13292,4000011089,2,4620,2804,,,,,,,,,,,,,,,,,
13292,4000011090,3,4634,2695,,,,,,,,,,,,,,,,,
13292,4000011091,4,4604,2840,,,,,,,,,,,,,,,,,
13292,469031,1,4604,2840,,,,,,,,,,,,,,,,,
13293,4000011092,2,3332,2114,,,,,,,,,,,,,,,,,
13293,469032,1,3323,2106,,,,,,,,,,,,,,,,,
13294,4000011093,2,3314,2139,,,,,,,,,,,,,,,,,
13294,469033,1,3328,2110,,,,,,,,,,,,,,,,,
13295,4000011094,2,3422,2325,,,,,,,,,,,,,,,,,
13295,469034,1,3404,2314,,,,,,,,,,,,,,,,,
13296,4000011095,2,2734,1439,,,,,,,,,,,,,,,,,
13296,4000011096,3,2717,1412,,,,,,,,,,,,,,,,,
13296,4000011097,4,2759,1387,,,,,,,,,,,,,,,,,
13296,4000011098,5,2715,1425,,,,,,,,,,,,,,,,,
13296,4000011099,6,2756,1383,,,,,,,,,,,,,,,,,
13296,4000011100,7,2727,1391,,,,,,,,,,,,,,,,,
13296,4000011101,8,2730,1422,,,,,,,,,,,,,,,,,
13296,4000011102,9,2724,1399,,,,,,,,,,,,,,,,,
13296,4000011103,10,2738,1400,,,,,,,,,,,,,,,,,
13296,4000011104,11,2715,1396,,,,,,,,,,,,,,,,,
13296,4000011105,12,2708,1547,,,,,,,,,,,,,,,,,
13296,469035,1,2712,1530,,,,,,,,,,,,,,,,,
13297,4000011116,2,3355,2141,,,,,,,,,,,,,,,,,
13297,469049,1,3340,2141,,,,,,,,,,,,,,,,,
13298,4000011117,2,3402,2205,,,,,,,,,,,,,,,,,
13298,4000011118,3,3399,2192,,,,,,,,,,,,,,,,,
13298,4000011119,4,2336,3403,,,,,,,,,,,,,,,,,
13298,469050,1,3406,2358,,,,,,,,,,,,,,,,,
13301,4000011297,2,3082,1951,,,,,,,,,,,,,,,,,
13301,476027,1,3052,1964,,,,,,,,,,,,,,,,,
13302,4000011298,2,3930,2587,,,,,,,,,,,,,,,,,
13302,476028,1,3934,2621,,,,,,,,,,,,,,,,,
13304,4000014795,2,3499,2237,,,,,,,,,,,,,,,,,
13304,469585,1,3473,2204,,,,,,,,,,,,,,,,,
13305,4000014799,2,3068,2141,,,,,,,,,,,,,,,,,
13305,4000014800,3,3109,2086,,,,,,,,,,,,,,,,,
13305,4000014801,4,3181,2254,,,,,,,,,,,,,,,,,
13305,469589,1,3234,2315,,,,,,,,,,,,,,,,,
13306,4000014802,2,3534,2158,,,,,,,,,,,,,,,,,
13306,4000014803,3,3564,2132,,,,,,,,,,,,,,,,,
13306,4000014804,4,3577,2256,,,,,,,,,,,,,,,,,
13306,469590,1,3567,2234,,,,,,,,,,,,,,,,,
13307,4000014814,2,3482,2515,,,,,,,,,,,,,,,,,
13307,469602,1,3480,2522,,,,,,,,,,,,,,,,,
13308,4000014815,2,2910,1886,,,,,,,,,,,,,,,,,
13308,469603,1,2889,1924,,,,,,,,,,,,,,,,,
13309,4000010825,2,1937,2636,,,,,,,,,,,,,,,,,
13309,4000010826,3,1951,2639,,,,,,,,,,,,,,,,,
13309,4000010827,4,1983,2455,,,,,,,,,,,,,,,,,
13309,4000010828,5,1972,2489,,,,,,,,,,,,,,,,,
13309,4000010829,6,1929,2510,,,,,,,,,,,,,,,,,
13309,4000010830,7,1980,2495,,,,,,,,,,,,,,,,,
13309,4000010831,8,1984,2579,,,,,,,,,,,,,,,,,
13309,4000010832,9,1969,2540,,,,,,,,,,,,,,,,,
13309,4000010833,10,2006,2570,,,,,,,,,,,,,,,,,
13309,4000010834,11,1952,2557,,,,,,,,,,,,,,,,,
13309,4000010835,12,1977,2549,,,,,,,,,,,,,,,,,
13309,4000010836,13,2007,2557,,,,,,,,,,,,,,,,,
13309,4000010837,14,1985,2518,,,,,,,,,,,,,,,,,
13309,4000010838,15,1972,2497,,,,,,,,,,,,,,,,,
13309,4000010839,16,1983,2528,,,,,,,,,,,,,,,,,
13309,4000010840,17,2483,2017,,,,,,,,,,,,,,,,,
13309,4000010841,18,1985,2558,,,,,,,,,,,,,,,,,
13309,4000010842,19,2479,1954,,,,,,,,,,,,,,,,,
13309,4000010843,20,1981,2540,,,,,,,,,,,,,,,,,
13309,4000010844,21,1972,2498,,,,,,,,,,,,,,,,,
13309,4000010845,22,1953,2496,,,,,,,,,,,,,,,,,
13309,4000010846,23,1998,2555,,,,,,,,,,,,,,,,,
13309,4000010847,24,1976,2549,,,,,,,,,,,,,,,,,
13309,4000010848,25,2020,2527,,,,,,,,,,,,,,,,,
13309,4000010849,26,1985,2514,,,,,,,,,,,,,,,,,
13309,4000010850,27,2003,2549,,,,,,,,,,,,,,,,,
13309,4000010851,28,2015,2535,,,,,,,,,,,,,,,,,
13309,4000010852,29,1977,2545,,,,,,,,,,,,,,,,,
13309,4000010853,30,2020,2605,,,,,,,,,,,,,,,,,
13309,4000010854,31,1998,2540,,,,,,,,,,,,,,,,,
13309,4000010855,32,2011,2540,,,,,,,,,,,,,,,,,
13309,4000010856,33,2042,2544,,,,,,,,,,,,,,,,,
13309,4000010857,34,1934,2596,,,,,,,,,,,,,,,,,
13309,4000010858,35,1973,2652,,,,,,,,,,,,,,,,,
13309,4000010859,36,2696,2040,,,,,,,,,,,,,,,,,
13309,468877,1,1964,2656,,,,,,,,,,,,,,,,,
13310,4000010860,2,2244,1454,,,,,,,,,,,,,,,,,
13310,468878,1,2217,1452,,,,,,,,,,,,,,,,,
13311,4000010861,2,3239,2653,,,,,,,,,,,,,,,,,
13311,468879,1,3235,2660,,,,,,,,,,,,,,,,,
13312,4000010862,2,3377,2306,,,,,,,,,,,,,,,,,
13312,468880,1,3407,2311,,,,,,,,,,,,,,,,,
13313,4000010863,2,3041,2106,,,,,,,,,,,,,,,,,
13313,468881,1,3057,2088,,,,,,,,,,,,,,,,,
13314,4000010864,2,3396,2334,,,,,,,,,,,,,,,,,
13314,468883,1,3439,2350,,,,,,,,,,,,,,,,,
13315,4000010865,2,4097,4399,,,,,,,,,,,,,,,,,
13315,468884,1,4010,4309,,,,,,,,,,,,,,,,,
13316,4000010866,2,3210,2245,,,,,,,,,,,,,,,,,
13316,468885,1,3220,2274,,,,,,,,,,,,,,,,,
13317,4000010869,2,3220,2286,,,,,,,,,,,,,,,,,
13317,468888,1,3235,2296,,,,,,,,,,,,,,,,,
13318,4000010870,2,3231,2282,,,,,,,,,,,,,,,,,
13318,468889,1,3293,2308,,,,,,,,,,,,,,,,,
13319,4000010871,2,3245,2285,,,,,,,,,,,,,,,,,
13319,468890,1,3254,2316,,,,,,,,,,,,,,,,,
13320,4000010880,2,3247,2253,,,,,,,,,,,,,,,,,
13320,468899,1,3219,2265,,,,,,,,,,,,,,,,,
13321,4000010882,2,1930,1061,,,,,,,,,,,,,,,,,
13321,468901,1,1919,1059,,,,,,,,,,,,,,,,,
13322,4000011859,2,3285,2171,,,,,,,,,,,,,,,,,
13322,476337,1,3322,2192,,,,,,,,,,,,,,,,,
13323,4000011860,2,2725,1976,,,,,,,,,,,,,,,,,
13323,476338,1,2684,1981,,,,,,,,,,,,,,,,,
13324,4000011861,2,2883,2194,,,,,,,,,,,,,,,,,
13324,476339,1,2892,2211,,,,,,,,,,,,,,,,,
13325,4000011862,2,3280,2712,,,,,,,,,,,,,,,,,
13325,476340,1,3297,2707,,,,,,,,,,,,,,,,,
13326,4000011863,2,3302,2226,,,,,,,,,,,,,,,,,
13326,476341,1,3289,2213,,,,,,,,,,,,,,,,,
13327,4000011864,2,3252,2421,,,,,,,,,,,,,,,,,
13327,476342,1,3573,2428,,,,,,,,,,,,,,,,,
13328,4000011867,2,3308,2475,,,,,,,,,,,,,,,,,
13328,4000011868,3,3285,2532,,,,,,,,,,,,,,,,,
13328,4000011869,4,3262,2588,,,,,,,,,,,,,,,,,
13328,476343,1,3300,2609,,,,,,,,,,,,,,,,,
13329,4000011871,2,2856,2227,,,,,,,,,,,,,,,,,
13329,4000011872,3,2816,2209,,,,,,,,,,,,,,,,,
13329,4000011873,4,2857,2339,,,,,,,,,,,,,,,,,
13329,476344,1,2876,2295,,,,,,,,,,,,,,,,,
13330,4000011874,2,3126,2187,,,,,,,,,,,,,,,,,
13330,4000011875,3,3147,2239,,,,,,,,,,,,,,,,,
13330,4000011876,4,3125,2106,,,,,,,,,,,,,,,,,
13330,4000011877,5,3147,2115,,,,,,,,,,,,,,,,,
13330,4000011878,6,3103,2142,,,,,,,,,,,,,,,,,
13330,4000011879,7,3159,2178,,,,,,,,,,,,,,,,,
13330,4000011880,8,3133,2621,,,,,,,,,,,,,,,,,
13330,476346,1,3119,2586,,,,,,,,,,,,,,,,,
13331,4000011881,2,3267,2519,,,,,,,,,,,,,,,,,
13331,476347,1,3243,2513,,,,,,,,,,,,,,,,,
13332,4000011882,2,2788,2054,,,,,,,,,,,,,,,,,
13332,4000011883,3,2833,2084,,,,,,,,,,,,,,,,,
13332,4000011884,4,2780,2092,,,,,,,,,,,,,,,,,
13332,4000011885,5,2844,2047,,,,,,,,,,,,,,,,,
13332,4000011886,6,2841,2037,,,,,,,,,,,,,,,,,
13332,4000011887,7,2842,2052,,,,,,,,,,,,,,,,,
13332,4000011888,8,2824,2260,,,,,,,,,,,,,,,,,
13332,476348,1,2818,2463,,,,,,,,,,,,,,,,,
13333,4000011889,2,2652,2131,,,,,,,,,,,,,,,,,
13333,476349,1,2674,2050,,,,,,,,,,,,,,,,,
13334,4000011890,2,4867,1966,,,,,,,,,,,,,,,,,
13334,4000011891,3,4701,2024,,,,,,,,,,,,,,,,,
13334,4000011892,4,4887,2006,,,,,,,,,,,,,,,,,
13334,476350,1,4885,2058,,,,,,,,,,,,,,,,,
13335,4000011893,2,2686,1839,,,,,,,,,,,,,,,,,
13335,476351,1,2695,1857,,,,,,,,,,,,,,,,,
13336,4000013488,2,2561,3598,,,,,,,,,,,,,,,,,
13336,471268,1,2561,3498,,,,,,,,,,,,,,,,,
13337,4000013490,2,3362,2252,,,,,,,,,,,,,,,,,
13337,471270,1,3369,2269,,,,,,,,,,,,,,,,,
13338,4000013498,2,3129,2204,,,,,,,,,,,,,,,,,
13338,471276,1,3091,2200,,,,,,,,,,,,,,,,,
13339,4000013499,2,3114,2197,,,,,,,,,,,,,,,,,
13339,471277,1,3082,2200,,,,,,,,,,,,,,,,,
13340,4000013500,2,3383,2295,,,,,,,,,,,,,,,,,
13340,471286,1,3361,2256,,,,,,,,,,,,,,,,,
13341,4000013657,2,3085,2186,,,,,,,,,,,,,,,,,
13341,471421,1,3053,2148,,,,,,,,,,,,,,,,,
13342,4000013658,2,3195,1904,,,,,,,,,,,,,,,,,
13342,471422,1,3166,1900,,,,,,,,,,,,,,,,,
13343,4000013665,2,3095,2209,,,,,,,,,,,,,,,,,
13343,471433,1,3127,2229,,,,,,,,,,,,,,,,,
13344,4000013668,2,2631,1715,,,,,,,,,,,,,,,,,
13344,471436,1,2565,1685,,,,,,,,,,,,,,,,,
13345,4000011895,2,3319,2303,,,,,,,,,,,,,,,,,
13345,476353,1,3334,2334,,,,,,,,,,,,,,,,,
13346,4000011896,2,3291,2689,,,,,,,,,,,,,,,,,
13346,476354,1,3306,2729,,,,,,,,,,,,,,,,,
13347,4000011897,2,3279,2706,,,,,,,,,,,,,,,,,
13347,476355,1,3274,2674,,,,,,,,,,,,,,,,,
13348,4000011898,2,2913,2290,,,,,,,,,,,,,,,,,
13348,476356,1,2905,2548,,,,,,,,,,,,,,,,,
13349,4000011899,2,3301,1959,,,,,,,,,,,,,,,,,
13349,4000011900,3,3278,1990,,,,,,,,,,,,,,,,,
13349,4000011901,4,3293,2080,,,,,,,,,,,,,,,,,
13349,476357,1,3308,2101,,,,,,,,,,,,,,,,,
13350,4000011902,2,2638,2372,,,,,,,,,,,,,,,,,
13350,476358,1,2654,2367,,,,,,,,,,,,,,,,,
13351,4000011903,2,3691,2184,,,,,,,,,,,,,,,,,
13351,4000011904,3,3719,2148,,,,,,,,,,,,,,,,,
13351,4000011905,4,3701,2295,,,,,,,,,,,,,,,,,
13351,476359,1,3693,2296,,,,,,,,,,,,,,,,,
13352,4000011906,2,2997,2381,,,,,,,,,,,,,,,,,
13352,4000011907,3,3040,2383,,,,,,,,,,,,,,,,,
13352,4000011908,4,3020,2388,,,,,,,,,,,,,,,,,
13352,4000011909,5,3055,2382,,,,,,,,,,,,,,,,,
13352,4000011910,6,3038,2377,,,,,,,,,,,,,,,,,
13352,4000011911,7,3095,2378,,,,,,,,,,,,,,,,,
13352,4000011912,8,3624,2411,,,,,,,,,,,,,,,,,
13352,476360,1,3645,2407,,,,,,,,,,,,,,,,,
13353,4000011913,2,3372,2894,,,,,,,,,,,,,,,,,
13353,476361,1,3426,2856,,,,,,,,,,,,,,,,,
13354,4000011914,2,3166,2701,,,,,,,,,,,,,,,,,
13354,4000011915,3,3908,2728,,,,,,,,,,,,,,,,,
13354,4000011916,4,3872,2718,,,,,,,,,,,,,,,,,
13354,476363,1,4002,2725,,,,,,,,,,,,,,,,,
13355,4000011917,2,3721,2476,,,,,,,,,,,,,,,,,
13355,4000011918,3,3696,2424,,,,,,,,,,,,,,,,,
13355,4000011919,4,3732,2471,,,,,,,,,,,,,,,,,
13355,4000011920,5,3731,2463,,,,,,,,,,,,,,,,,
13355,4000011921,6,3731,2522,,,,,,,,,,,,,,,,,
13355,4000011922,7,3703,2450,,,,,,,,,,,,,,,,,
13355,4000011923,8,3699,2938,,,,,,,,,,,,,,,,,
13355,476364,1,3731,2820,,,,,,,,,,,,,,,,,
13356,4000011924,2,3246,2540,,,,,,,,,,,,,,,,,
13356,476365,1,3233,2523,,,,,,,,,,,,,,,,,
13357,4000011925,2,3319,4314,,,,,,,,,,,,,,,,,
13357,476366,1,4346,3309,,,,,,,,,,,,,,,,,
13358,4000011927,2,3084,1983,,,,,,,,,,,,,,,,,
13358,476368,1,3140,2029,,,,,,,,,,,,,,,,,
13359,4000011928,2,3335,2389,,,,,,,,,,,,,,,,,
13359,476369,1,3373,2513,,,,,,,,,,,,,,,,,
13362,4000011941,2,3417,2737,,,,,,,,,,,,,,,,,
13362,476372,1,4097,2747,,,,,,,,,,,,,,,,,
13378,4000010083,2,2726,1871,,,,,,,,,,,,,,,,,
13378,468339,1,2750,1899,,,,,,,,,,,,,,,,,
13379,4000010084,2,2722,1936,,,,,,,,,,,,,,,,,
13379,468340,1,2738,1908,,,,,,,,,,,,,,,,,
13384,4000013674,2,4281,2555,,,,,,,,,,,,,,,,,
13384,4000013675,3,4295,2583,,,,,,,,,,,,,,,,,
13384,4000013676,4,4296,2690,,,,,,,,,,,,,,,,,
13384,471442,1,4299,2704,,,,,,,,,,,,,,,,,
13388,4000013715,2,3555,2931,,,,,,,,,,,,,,,,,
13388,471455,1,3706,2914,,,,,,,,,,,,,,,,,
13389,4000013722,2,2612,1698,,,,,,,,,,,,,,,,,
13389,471462,1,2620,1704,,,,,,,,,,,,,,,,,
13390,4000013723,2,4058,3331,,,,,,,,,,,,,,,,,
13390,471463,1,4097,3310,,,,,,,,,,,,,,,,,
13391,4000013725,2,2622,1706,,,,,,,,,,,,,,,,,
13391,471466,1,2647,1718,,,,,,,,,,,,,,,,,
13392,4000013731,2,3043,1968,,,,,,,,,,,,,,,,,
13392,471472,1,3034,1952,,,,,,,,,,,,,,,,,
13393,4000013732,2,2879,1777,,,,,,,,,,,,,,,,,
13393,471473,1,2895,1778,,,,,,,,,,,,,,,,,
13394,4000013735,2,2960,2316,,,,,,,,,,,,,,,,,
13394,471476,1,2872,2307,,,,,,,,,,,,,,,,,
13395,4000013736,2,2918,2308,,,,,,,,,,,,,,,,,
13395,471477,1,2893,2269,,,,,,,,,,,,,,,,,
13396,4000013737,2,2880,2265,,,,,,,,,,,,,,,,,
13396,471478,1,2879,2264,,,,,,,,,,,,,,,,,
13398,4000010399,2,3008,1999,,,,,,,,,,,,,,,,,
13398,468537,1,3001,2007,,,,,,,,,,,,,,,,,
13399,4000010401,2,2467,1603,,,,,,,,,,,,,,,,,
13399,468539,1,2471,1629,,,,,,,,,,,,,,,,,
13400,4000010402,2,2732,1847,,,,,,,,,,,,,,,,,
13400,468540,1,2729,1861,,,,,,,,,,,,,,,,,
13401,4000010403,2,2897,2067,,,,,,,,,,,,,,,,,
13401,468546,1,2896,2070,,,,,,,,,,,,,,,,,
13403,4000010406,2,3081,1924,,,,,,,,,,,,,,,,,
13403,468549,1,3094,1938,,,,,,,,,,,,,,,,,
13404,4000010411,2,3701,2607,,,,,,,,,,,,,,,,,
13404,468554,1,3754,2630,,,,,,,,,,,,,,,,,
13405,4000010412,2,3099,1946,,,,,,,,,,,,,,,,,
13405,468555,1,3087,1930,,,,,,,,,,,,,,,,,
13406,4000010413,2,2832,2111,,,,,,,,,,,,,,,,,
13406,468556,1,2781,2098,,,,,,,,,,,,,,,,,
13407,4000010414,2,3217,2329,,,,,,,,,,,,,,,,,
13407,468557,1,3224,2329,,,,,,,,,,,,,,,,,
13408,4000010415,2,2738,2062,,,,,,,,,,,,,,,,,
13408,468558,1,2713,2054,,,,,,,,,,,,,,,,,
13409,4000010416,2,2708,1900,,,,,,,,,,,,,,,,,
13409,468559,1,2695,1895,,,,,,,,,,,,,,,,,
13410,4000010417,2,3039,2092,,,,,,,,,,,,,,,,,
13410,468560,1,3013,2093,,,,,,,,,,,,,,,,,
13411,4000010418,2,2183,1366,,,,,,,,,,,,,,,,,
13411,468561,1,2179,1362,,,,,,,,,,,,,,,,,
13412,4000010420,2,3039,1938,,,,,,,,,,,,,,,,,
13412,468563,1,3029,1944,,,,,,,,,,,,,,,,,
13413,4000010421,2,3986,4262,,,,,,,,,,,,,,,,,
13413,468564,1,4003,4252,,,,,,,,,,,,,,,,,
13414,4000010422,2,3766,2230,,,,,,,,,,,,,,,,,
13414,468565,1,3761,2231,,,,,,,,,,,,,,,,,
13415,4000010423,2,4288,2726,,,,,,,,,,,,,,,,,
13415,468566,1,4283,2754,,,,,,,,,,,,,,,,,
13416,4000014023,2,2919,2277,,,,,,,,,,,,,,,,,
13416,471670,1,2923,2283,,,,,,,,,,,,,,,,,
13417,4000014024,2,3094,2030,,,,,,,,,,,,,,,,,
13417,4000014025,3,3112,2006,,,,,,,,,,,,,,,,,
13417,4000014026,4,3151,2123,,,,,,,,,,,,,,,,,
13417,471671,1,3133,2131,,,,,,,,,,,,,,,,,
13418,4000014027,2,2930,2309,,,,,,,,,,,,,,,,,
13418,471672,1,2927,2300,,,,,,,,,,,,,,,,,
13419,4000014028,2,2906,2287,,,,,,,,,,,,,,,,,
13419,471673,1,2944,2317,,,,,,,,,,,,,,,,,
13420,4000014032,2,3521,2321,,,,,,,,,,,,,,,,,
13420,471678,1,3518,2326,,,,,,,,,,,,,,,,,
13421,4000014036,2,2930,1765,,,,,,,,,,,,,,,,,
13421,471682,1,2904,1769,,,,,,,,,,,,,,,,,
13422,4000014037,2,3005,2247,,,,,,,,,,,,,,,,,
13422,471683,1,3014,2256,,,,,,,,,,,,,,,,,
13423,4000014038,2,2730,1835,,,,,,,,,,,,,,,,,
13423,471684,1,2746,1818,,,,,,,,,,,,,,,,,
13424,4000009724,2,3245,1528,,,,,,,,,,,,,,,,,
13424,4000009725,3,3245,1506,,,,,,,,,,,,,,,,,
13424,4000009726,4,3266,1496,,,,,,,,,,,,,,,,,
13424,467248,1,3232,1495,,,,,,,,,,,,,,,,,
13425,4000009736,2,2183,3074,,,,,,,,,,,,,,,,,
13425,467256,1,3125,2218,,,,,,,,,,,,,,,,,
13426,4000009748,2,2718,1991,,,,,,,,,,,,,,,,,
13426,467264,1,2686,1959,,,,,,,,,,,,,,,,,
13427,4000009749,2,3543,1563,,,,,,,,,,,,,,,,,
13427,467265,1,3542,1584,,,,,,,,,,,,,,,,,
13428,4000009750,2,2612,1492,,,,,,,,,,,,,,,,,
13428,467266,1,2639,1620,,,,,,,,,,,,,,,,,
13429,4000009751,2,3061,2110,,,,,,,,,,,,,,,,,
13429,467267,1,3069,2121,,,,,,,,,,,,,,,,,
13430,4000009752,2,2190,3081,,,,,,,,,,,,,,,,,
13430,467268,1,3088,2195,,,,,,,,,,,,,,,,,
13431,4000009755,2,3812,2368,,,,,,,,,,,,,,,,,
13431,4000009756,3,3792,2335,,,,,,,,,,,,,,,,,
13431,4000009757,4,3847,2520,,,,,,,,,,,,,,,,,
13431,467271,1,3849,2509,,,,,,,,,,,,,,,,,
13433,4000010095,2,3739,2061,,,,,,,,,,,,,,,,,
13433,468345,1,3743,2118,,,,,,,,,,,,,,,,,
13434,4000010096,2,4801,2836,,,,,,,,,,,,,,,,,
13434,468346,1,4772,2944,,,,,,,,,,,,,,,,,
13435,4000010098,2,3292,2112,,,,,,,,,,,,,,,,,
13435,468348,1,3336,2211,,,,,,,,,,,,,,,,,
13436,4000010099,2,3175,1977,,,,,,,,,,,,,,,,,
13436,468349,1,3132,1921,,,,,,,,,,,,,,,,,
13437,4000010100,2,4044,2623,,,,,,,,,,,,,,,,,
13437,468350,1,4060,2598,,,,,,,,,,,,,,,,,
13438,4000010102,2,3298,2265,,,,,,,,,,,,,,,,,
13438,468352,1,3367,2282,,,,,,,,,,,,,,,,,
13439,4000010103,2,3127,2148,,,,,,,,,,,,,,,,,
13439,4000010104,3,3147,2172,,,,,,,,,,,,,,,,,
13439,4000010105,4,3138,2234,,,,,,,,,,,,,,,,,
13439,468353,1,3135,2256,,,,,,,,,,,,,,,,,
13440,4000010106,2,4317,2776,,,,,,,,,,,,,,,,,
13440,4000010107,3,4316,2704,,,,,,,,,,,,,,,,,
13440,4000010108,4,4317,2824,,,,,,,,,,,,,,,,,
13440,468354,1,4305,2842,,,,,,,,,,,,,,,,,
13441,4000010109,2,3542,2349,,,,,,,,,,,,,,,,,
13441,4000010110,3,3532,2338,,,,,,,,,,,,,,,,,
13441,4000010111,4,3417,2080,,,,,,,,,,,,,,,,,
13441,4000010112,5,3405,2135,,,,,,,,,,,,,,,,,
13441,4000010113,6,3417,2144,,,,,,,,,,,,,,,,,
13441,4000010114,7,3538,2227,,,,,,,,,,,,,,,,,
13441,4000010115,8,3529,2281,,,,,,,,,,,,,,,,,
13441,468355,1,3568,2389,,,,,,,,,,,,,,,,,
13442,4000010119,2,2919,2230,,,,,,,,,,,,,,,,,
13442,4000010120,3,2910,2218,,,,,,,,,,,,,,,,,
13442,4000010121,4,2923,2321,,,,,,,,,,,,,,,,,
13442,468360,1,2934,2321,,,,,,,,,,,,,,,,,
13443,4000010122,2,3592,2396,,,,,,,,,,,,,,,,,
13443,468361,1,3580,2384,,,,,,,,,,,,,,,,,
13444,4000010123,2,2304,1830,,,,,,,,,,,,,,,,,
13444,4000010124,3,2282,1813,,,,,,,,,,,,,,,,,
13444,4000010125,4,2307,1908,,,,,,,,,,,,,,,,,
13444,468362,1,2312,1908,,,,,,,,,,,,,,,,,
13445,4000010126,2,3288,2158,,,,,,,,,,,,,,,,,
13445,468363,1,3261,2144,,,,,,,,,,,,,,,,,
13448,4000011130,2,2992,1672,,,,,,,,,,,,,,,,,
13448,469063,1,3009,1688,,,,,,,,,,,,,,,,,
13449,4000011131,2,2316,1293,,,,,,,,,,,,,,,,,
13449,4000011132,3,2316,1348,,,,,,,,,,,,,,,,,
13449,4000011133,4,2325,1465,,,,,,,,,,,,,,,,,
13449,469064,1,2338,1465,,,,,,,,,,,,,,,,,
13451,4000010425,2,3215,2196,,,,,,,,,,,,,,,,,
13451,468568,1,3206,2186,,,,,,,,,,,,,,,,,
13454,4000010444,2,3065,2049,,,,,,,,,,,,,,,,,
13454,468581,1,3051,2058,,,,,,,,,,,,,,,,,
13455,4000010445,2,3282,2156,,,,,,,,,,,,,,,,,
13455,468582,1,3258,2157,,,,,,,,,,,,,,,,,
13456,4000010446,2,3164,2037,,,,,,,,,,,,,,,,,
13456,468583,1,3165,2029,,,,,,,,,,,,,,,,,
13457,4000010452,2,2055,1422,,,,,,,,,,,,,,,,,
13457,468589,1,2075,1483,,,,,,,,,,,,,,,,,
13458,4000011311,2,3007,2335,,,,,,,,,,,,,,,,,
13458,476038,1,2979,2264,,,,,,,,,,,,,,,,,
13459,4000011314,2,3046,1938,,,,,,,,,,,,,,,,,
13459,476039,1,3068,1959,,,,,,,,,,,,,,,,,
13460,4000011318,2,2140,1504,,,,,,,,,,,,,,,,,
13460,476043,1,2145,1482,,,,,,,,,,,,,,,,,
13462,4000014039,2,2950,2333,,,,,,,,,,,,,,,,,
13462,471685,1,2973,2345,,,,,,,,,,,,,,,,,
13464,4000014055,2,2944,2340,,,,,,,,,,,,,,,,,
13464,471693,1,2960,2342,,,,,,,,,,,,,,,,,
13465,4000014059,2,2931,2321,,,,,,,,,,,,,,,,,
13465,471695,1,2944,2334,,,,,,,,,,,,,,,,,
13470,4000010600,2,1982,1503,,,,,,,,,,,,,,,,,
13470,468726,1,2011,1511,,,,,,,,,,,,,,,,,
13472,4000009762,2,5704,2726,,,,,,,,,,,,,,,,,
13472,467274,1,5666,2718,,,,,,,,,,,,,,,,,
13473,4000009762,2,5704,2726,,,,,,,,,,,,,,,,,
13473,467274,1,5666,2718,,,,,,,,,,,,,,,,,
13474,4000009764,2,2856,2201,,,,,,,,,,,,,,,,,
13474,467276,1,2861,2161,,,,,,,,,,,,,,,,,
13475,4000009765,2,2863,2166,,,,,,,,,,,,,,,,,
13475,467277,1,2879,2151,,,,,,,,,,,,,,,,,
13476,4000009768,2,2913,2125,,,,,,,,,,,,,,,,,
13476,467280,1,2912,2114,,,,,,,,,,,,,,,,,
13477,4000009769,2,2915,1983,,,,,,,,,,,,,,,,,
13477,467281,1,2892,2028,,,,,,,,,,,,,,,,,
13478,4000009770,2,3277,2452,,,,,,,,,,,,,,,,,
13478,467282,1,3250,2437,,,,,,,,,,,,,,,,,
13479,4000009773,2,2599,1833,,,,,,,,,,,,,,,,,
13479,467285,1,2639,1836,,,,,,,,,,,,,,,,,
13480,4000009774,2,4562,2702,,,,,,,,,,,,,,,,,
13480,4000009775,3,4617,2925,,,,,,,,,,,,,,,,,
13480,4000009776,4,4578,2721,,,,,,,,,,,,,,,,,
13480,4000009777,5,4579,2565,,,,,,,,,,,,,,,,,
13480,4000009778,6,4592,2828,,,,,,,,,,,,,,,,,
13480,467286,1,4556,2792,,,,,,,,,,,,,,,,,
13481,4000009781,2,3147,2376,,,,,,,,,,,,,,,,,
13481,467287,1,3132,2314,,,,,,,,,,,,,,,,,
13482,4000009782,2,3716,2989,,,,,,,,,,,,,,,,,
13482,467288,1,3713,2971,,,,,,,,,,,,,,,,,
13484,4000009808,2,2384,1956,,,,,,,,,,,,,,,,,
13484,467293,1,2388,1958,,,,,,,,,,,,,,,,,
13485,4000009809,2,2720,2074,,,,,,,,,,,,,,,,,
13485,467296,1,2708,2067,,,,,,,,,,,,,,,,,
